Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
01-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
02-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
03-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
04-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
05-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
06-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
07-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
08-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
09-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
10-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
11-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
12-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
13-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
14-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
15-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
16-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
17-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
18-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
19-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
20-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
21-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
22-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
23-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
24-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
25-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
26-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
27-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
28-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
29-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
30-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
31-01-2024,,,,,,,,,,,,,,,,,,,,,0,,,
01-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
02-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
03-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
04-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
05-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
06-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
07-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
08-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
09-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
10-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
11-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
12-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
13-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
14-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
15-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
16-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
17-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
18-02-2024,,,,,,,,,,,,,,,,,,,,,0,,,
